id,name,description,price,stock,category,createdAt
9b2a49cd-8e91-40eb-9b88-3e85ceaba1e0,Product 5421,Generated product #5421,14.27,958,electronics,2026-09-13T03:58:56.851Z
43a9b723-504b-4c94-bd2a-e14e9b10898b,Product 5420,Generated product #5420,27.84,298,food,2026-09-13T03:58:56.851Z
27a67a52-9fba-4d8b-a41f-47cf15db6ad8,Product 5419,Generated product #5419,80.46,451,electronics,2026-09-13T03:58:56.851Z
b9634dcc-6ebf-45a7-9974-1abc90280de7,Product 5418,Generated product #5418,12.88,704,food,2026-09-13T03:58:56.851Z
6acdbe0d-1901-4ca1-9e2d-53136b6e8045,Product 5417,Generated product #5417,52.20,403,clothing,2026-09-13T03:58:56.851Z
3fe52e5a-a108-4f05-bf19-f53244506e94,Product 5416,Generated product #5416,61.17,722,clothing,2026-09-13T03:58:56.851Z
9384caab-307f-4240-a756-f44c2305d701,Product 5494,Generated product #5494,34.74,583,electronics,2026-09-13T03:58:56.851Z
4e4b3c4d-89e7-4e4f-afdd-0f1358a6d3f4,Product 5415,Generated product #5415,98.43,107,food,2026-09-13T03:58:56.851Z
40d3122c-61e4-4793-bc12-3a8259f033ff,Product 5414,Generated product #5414,68.07,502,electronics,2026-09-13T03:58:56.851Z
ad7aa86d-29aa-4e61-9e52-e97cf7555982,Product 5413,Generated product #5413,54.42,752,electronics,2026-09-13T03:58:56.851Z
d00c9dd1-d62e-42b8-89f3-9cc62209bc1f,Product 5498,Generated product #5498,18.82,208,toys,2026-09-13T03:58:56.851Z
2713170b-d12c-4062-99cc-32396bdb79c7,Product 5412,Generated product #5412,92.97,133,clothing,2026-09-13T03:58:56.851Z
231a2af6-db5e-484f-baae-f87d39ab165f,Product 5411,Generated product #5411,92.43,130,toys,2026-09-13T03:58:56.851Z
02bd61e4-3446-4ca4-9d33-449c26718234,Product 5410,Generated product #5410,68.51,816,food,2026-09-13T03:58:56.851Z
8991dbc5-8532-4fc3-ab82-dccd8d5d583d,Product 5502,Generated product #5502,47.24,937,clothing,2026-09-13T03:58:56.851Z
05d5e3bf-f65a-4db1-b792-0ae06f814df7,Product 5409,Generated product #5409,40.72,11,electronics,2026-09-13T03:58:56.851Z
1cdd0026-6d04-44cb-9e6e-e8832492e242,Product 5408,Generated product #5408,9.47,128,electronics,2026-09-13T03:58:56.851Z
a19308c2-f3c6-4295-9105-b1600faab9dc,Product 5407,Generated product #5407,12.18,916,clothing,2026-09-13T03:58:56.851Z
6fc5a38a-db4a-4ad7-9b87-12faaba618ba,Product 5406,Generated product #5406,91.77,100,food,2026-09-13T03:58:56.851Z
9a46bc2d-3b3c-4719-a350-ed3f0069502a,Product 5405,Generated product #5405,6.49,552,toys,2026-09-13T03:58:56.851Z
385a0273-100b-4976-929f-9082f0d45443,Product 5404,Generated product #5404,23.39,334,food,2026-09-13T03:58:56.851Z
9e8e95cc-4153-440c-bf56-f92d72ed34ae,Product 5403,Generated product #5403,36.06,886,toys,2026-09-13T03:58:56.851Z
0d40acf6-7d5e-4a36-957f-b2bb3f6a5532,Product 5510,Generated product #5510,37.06,360,clothing,2026-09-13T03:58:56.851Z
aa87046f-00cd-4bb7-a300-e7ff2943cb45,Product 5402,Generated product #5402,1.48,291,toys,2026-09-13T03:58:56.851Z
f76422c9-1ced-4cb8-9279-6aad02451ee0,Product 5401,Generated product #5401,72.84,439,clothing,2026-09-13T03:58:56.851Z
f6c54ca1-c66d-4458-8bd4-16f001e68edd,Product 5400,Generated product #5400,64.81,686,food,2026-09-13T03:58:56.851Z
d48f1d9a-1123-4d95-a8a8-4f3b98058e2c,Product 5514,Generated product #5514,48.19,96,toys,2026-09-13T03:58:56.851Z
d494806a-d85d-4d42-acf8-d1295b2aecaf,Product 5399,Generated product #5399,30.29,59,toys,2026-09-13T03:58:56.851Z
68378db2-4bc3-499a-b826-5e9b2ddd3609,Product 5398,Generated product #5398,69.96,890,clothing,2026-09-13T03:58:56.851Z
6f57933d-c55f-4ae6-91ef-cd13d1e09468,Product 5397,Generated product #5397,30.20,985,food,2026-09-13T03:58:56.851Z
a5a43c27-5a3f-4f54-873c-3312d6f9a2dd,Product 5518,Generated product #5518,71.63,485,toys,2026-09-13T03:58:56.851Z
4d8399aa-7ecd-4e24-8d2f-968bc36d0e46,Product 5396,Generated product #5396,0.12,30,food,2026-09-13T03:58:56.851Z
a63dfb9e-0eb6-4be2-adf4-95e84babd676,Product 5395,Generated product #5395,86.30,32,electronics,2026-09-13T03:58:56.851Z
c447d161-f1cc-4122-9d8d-b2c30907c362,Product 5394,Generated product #5394,38.61,990,electronics,2026-09-13T03:58:56.851Z
562a2c05-20ce-4650-b23b-0bc6a24388c7,Product 5393,Generated product #5393,57.12,648,clothing,2026-09-13T03:58:56.851Z
f5654280-48e3-40d0-807f-8ec9ea7cf599,Product 5392,Generated product #5392,11.45,84,toys,2026-09-13T03:58:56.851Z
da767b2c-d3cc-424a-8645-60cbacbc532e,Product 5391,Generated product #5391,37.11,145,food,2026-09-13T03:58:56.851Z
cb74dbc4-bc6a-4388-b2c5-fb2774448732,Product 5390,Generated product #5390,80.54,976,clothing,2026-09-13T03:58:56.851Z
b27f0bbe-fd36-44b6-965f-babf542f43bf,Product 5526,Generated product #5526,60.81,937,toys,2026-09-13T03:58:56.851Z
e7621c2d-49df-4ca7-8aca-2893ff5de8c0,Product 5389,Generated product #5389,56.96,481,clothing,2026-09-13T03:58:56.851Z
d4814557-8b75-4447-80fd-ad9569758e8d,Product 5388,Generated product #5388,29.13,790,clothing,2026-09-13T03:58:56.851Z
6548aafa-a2fd-4989-952f-f39073585bef,Product 5387,Generated product #5387,9.31,435,food,2026-09-13T03:58:56.851Z
b292c292-9210-43df-9622-d311fc9d8c27,Product 5530,Generated product #5530,25.45,897,clothing,2026-09-13T03:58:56.851Z
e75a5b09-f88d-4ab4-8b45-b7e74d31a4c5,Product 5386,Generated product #5386,72.98,179,toys,2026-09-13T03:58:56.851Z
9719fa6d-88ef-4863-9972-75c46f9bdef2,Product 5385,Generated product #5385,35.51,684,toys,2026-09-13T03:58:56.851Z
5b15e0a6-d88e-4c5c-a054-62e60dd137d0,Product 5384,Generated product #5384,6.26,727,electronics,2026-09-13T03:58:56.851Z
c556c5c5-d6e8-4598-99b5-589b6ac4f733,Product 5534,Generated product #5534,48.02,605,clothing,2026-09-13T03:58:56.851Z
c2c07d3b-255e-400b-8e35-dc284ece350e,Product 5383,Generated product #5383,34.55,12,toys,2026-09-13T03:58:56.851Z
fd8a4c51-864b-443e-b6af-79e1021c442a,Product 5382,Generated product #5382,4.79,969,clothing,2026-09-13T03:58:56.851Z
b98f8007-75ed-4742-be5d-556ba23f8d9f,Product 5381,Generated product #5381,27.43,775,clothing,2026-09-13T03:58:56.851Z
3f2332cf-7ab3-4138-8e7c-2f3d7ebf71db,Product 5380,Generated product #5380,52.34,908,clothing,2026-09-13T03:58:56.851Z
9642ef85-badf-406c-8b29-e234794f3b34,Product 5379,Generated product #5379,99.34,289,clothing,2026-09-13T03:58:56.851Z
2c4c4f48-29e7-4722-906c-19f791828d1f,Product 5378,Generated product #5378,8.54,453,electronics,2026-09-13T03:58:56.851Z
b3f096a0-fa62-4402-9a0b-e6cf27c7cfb9,Product 5377,Generated product #5377,72.25,63,food,2026-09-13T03:58:56.851Z
6ee9f7ce-9d3f-45bf-9f59-cf167b582e35,Product 5542,Generated product #5542,31.63,886,toys,2026-09-13T03:58:56.851Z
50f5bf35-2086-4d30-a1b3-23963283270d,Product 5376,Generated product #5376,37.24,916,electronics,2026-09-13T03:58:56.851Z
45f0d69e-014d-4ce4-8895-1e9df7641c17,Product 5375,Generated product #5375,7.40,974,toys,2026-09-13T03:58:56.851Z
9d0d2c9d-7b9a-4d22-91f9-2a81d4029785,Product 5374,Generated product #5374,74.33,784,electronics,2026-09-13T03:58:56.851Z
dd3e5b15-fe3a-46f8-8132-eabae82626df,Product 5546,Generated product #5546,75.11,439,electronics,2026-09-13T03:58:56.851Z
5cbfea64-577d-480f-b993-3379d9a27951,Product 5373,Generated product #5373,88.59,792,electronics,2026-09-13T03:58:56.851Z
951661b6-aaac-4b68-8aae-3ba515e518d5,Product 5372,Generated product #5372,33.60,649,food,2026-09-13T03:58:56.851Z
304878c0-c11e-48e3-bf4c-3d26940d38eb,Product 5371,Generated product #5371,31.47,269,clothing,2026-09-13T03:58:56.851Z
407f2be3-3d7f-4e26-9bf2-3fb8b3ac5485,Product 5550,Generated product #5550,95.99,809,clothing,2026-09-13T03:58:56.851Z
0e921b4c-2f89-48b9-92f4-1b417b84fbda,Product 5370,Generated product #5370,70.08,688,clothing,2026-09-13T03:58:56.851Z
c9f10bd5-8852-4ce7-8f19-71e18a80eb6c,Product 5369,Generated product #5369,12.92,561,clothing,2026-09-13T03:58:56.851Z
d27ef6e0-a74e-45dc-91a8-35582f71affe,Product 5368,Generated product #5368,71.22,306,electronics,2026-09-13T03:58:56.851Z
c0e7134f-22e9-489f-b277-94f22cb53ef5,Product 5367,Generated product #5367,29.01,629,food,2026-09-13T03:58:56.851Z
1d61c2cc-3875-4ed8-8c84-86a06ab1b537,Product 5366,Generated product #5366,30.30,900,food,2026-09-13T03:58:56.851Z
7a2c62bf-57ba-4b11-a6c8-c8ea1c4db243,Product 5365,Generated product #5365,61.04,679,clothing,2026-09-13T03:58:56.851Z
8f2bd300-ffbd-4fc7-801d-4b9802a177ab,Product 5364,Generated product #5364,62.67,386,food,2026-09-13T03:58:56.851Z
aa5e995c-7f45-4a12-be3f-cad0244a39b1,Product 5558,Generated product #5558,25.67,62,toys,2026-09-13T03:58:56.851Z
37099b77-b254-4833-9594-da293cbf530a,Product 5363,Generated product #5363,29.41,587,toys,2026-09-13T03:58:56.851Z
91c460e3-bc21-4e15-9e35-9cd0c6974a74,Product 5362,Generated product #5362,6.37,253,toys,2026-09-13T03:58:56.851Z
cb553d90-7fc2-416c-9fde-d737c37b27b5,Product 5361,Generated product #5361,92.35,288,electronics,2026-09-13T03:58:56.851Z
d7945eb5-1a04-4912-9aa5-170621674566,Product 5562,Generated product #5562,77.13,391,food,2026-09-13T03:58:56.851Z
234bfb7d-396e-44cc-8671-5735264da697,Product 5360,Generated product #5360,93.59,991,food,2026-09-13T03:58:56.851Z
41cc376e-fd8d-4c22-ad3a-9ebb65ac81d0,Product 5359,Generated product #5359,20.59,398,food,2026-09-13T03:58:56.851Z
24e37211-5561-476c-8a6e-1457a09cd1d2,Product 5358,Generated product #5358,19.37,282,toys,2026-09-13T03:58:56.851Z
8d296406-dc8f-4dce-814d-f2d20c6d6b69,Product 5566,Generated product #5566,55.51,597,food,2026-09-13T03:58:56.851Z
51c15836-542c-42dd-8864-32fd725f694e,Product 5357,Generated product #5357,6.34,537,electronics,2026-09-13T03:58:56.851Z
9afc5d61-19dd-40f6-85fa-97cd1f9d5f00,Product 5356,Generated product #5356,54.63,89,food,2026-09-13T03:58:56.851Z
223e7b26-1f5f-40b4-9e47-77f4c9b7f80a,Product 5355,Generated product #5355,21.11,669,clothing,2026-09-13T03:58:56.851Z
b4880511-26fc-4508-a9c7-6c1375f1bc9d,Product 5354,Generated product #5354,2.95,411,toys,2026-09-13T03:58:56.851Z
c1ca3dec-29cc-4dfd-ba25-840945fdcee4,Product 5353,Generated product #5353,3.95,525,toys,2026-09-13T03:58:56.851Z
2631a480-b59d-43ac-9ce2-8a0fa8ffe62a,Product 5352,Generated product #5352,89.23,54,clothing,2026-09-13T03:58:56.851Z
6b2c6b57-ae03-465a-9f6b-c7ed61a15191,Product 5351,Generated product #5351,1.01,548,clothing,2026-09-13T03:58:56.851Z
66454430-bd1e-473f-87ec-83800d45ac8d,Product 5574,Generated product #5574,12.87,410,food,2026-09-13T03:58:56.851Z
5d5391bf-7671-4b37-80f9-8e6d92eb3fc1,Product 5350,Generated product #5350,5.04,984,toys,2026-09-13T03:58:56.851Z
c13f9cc7-f35a-4b78-a394-f6c8c8627083,Product 5349,Generated product #5349,5.78,690,food,2026-09-13T03:58:56.851Z
e585aaa0-2015-49ef-b5e9-6f470cbdc6e1,Product 5348,Generated product #5348,45.41,912,toys,2026-09-13T03:58:56.851Z
d1891737-d43e-43a0-b925-33ff5002aa24,Product 5578,Generated product #5578,26.31,361,clothing,2026-09-13T03:58:56.851Z
030c79bd-f0e4-4dc5-a54d-4bdedcaaf197,Product 5347,Generated product #5347,81.23,34,food,2026-09-13T03:58:56.851Z
5e7f3bef-d128-4bd0-9629-52dbbc561a52,Product 5346,Generated product #5346,8.28,392,food,2026-09-13T03:58:56.851Z
cd9aac37-7f2c-43be-b37c-b7435c23c61d,Product 5345,Generated product #5345,50.68,433,clothing,2026-09-13T03:58:56.851Z
9434fca4-957d-4e1f-8de7-1bca709f3395,Product 5582,Generated product #5582,80.70,755,electronics,2026-09-13T03:58:56.851Z
45e08e91-604e-48fe-ae1f-6d9ab7da28f0,Product 5344,Generated product #5344,53.73,151,food,2026-09-13T03:58:56.851Z
5b1f0696-7287-4f55-8869-baf28b2cc5db,Product 5343,Generated product #5343,26.93,646,food,2026-09-13T03:58:56.851Z
fc9139fc-608d-4126-9996-1db238cc9d00,Product 5342,Generated product #5342,78.57,91,clothing,2026-09-13T03:58:56.851Z
c4ecccc4-6558-4117-8395-35ef6c46f589,Product 5341,Generated product #5341,5.58,112,toys,2026-09-13T03:58:56.851Z
114e2567-fab8-429b-8f7c-b7c7666d0d35,Product 5340,Generated product #5340,62.69,63,clothing,2026-09-13T03:58:56.851Z
939d16b6-a43b-4cd2-b0e0-b4d96b4a6775,Product 5339,Generated product #5339,52.35,731,food,2026-09-13T03:58:56.851Z
15b7c18a-ba29-432a-b6a9-2dc8670f99bd,Product 5338,Generated product #5338,35.96,743,electronics,2026-09-13T03:58:56.851Z
37c73139-56ef-4961-9759-03d5d1e38cc5,Product 5590,Generated product #5590,84.12,7,clothing,2026-09-13T03:58:56.851Z
7ea70853-7b10-486e-9555-98f695b3b051,Product 5337,Generated product #5337,21.25,378,toys,2026-09-13T03:58:56.851Z
8c04a0b5-2c41-4e44-9a3c-cdc64639f801,Product 5336,Generated product #5336,86.98,737,clothing,2026-09-13T03:58:56.851Z
78d66382-bc0c-4e79-af33-2713c3b850ed,Product 5335,Generated product #5335,60.64,718,toys,2026-09-13T03:58:56.851Z
65ec8adb-5570-414a-82c7-b9319192e405,Product 5594,Generated product #5594,11.46,381,toys,2026-09-13T03:58:56.851Z
0693b41f-fe9c-4255-a9c2-3f5010eeda61,Product 5334,Generated product #5334,78.62,885,clothing,2026-09-13T03:58:56.851Z
df49767d-94f1-4efc-8e3d-41a72e2ca327,Product 5333,Generated product #5333,55.91,232,electronics,2026-09-13T03:58:56.851Z
646b0243-e3a2-4ee8-9341-c0193e7b24c0,Product 5332,Generated product #5332,36.63,219,electronics,2026-09-13T03:58:56.851Z
0dd27e55-a12b-4afa-b01d-c0f18c31aa6f,Product 5598,Generated product #5598,15.66,584,food,2026-09-13T03:58:56.851Z
88072f88-274a-4bd5-b5c9-131cfc0f37d3,Product 5331,Generated product #5331,24.05,16,toys,2026-09-13T03:58:56.851Z
caff60a6-7ce0-44da-aac7-074e12022817,Product 5330,Generated product #5330,88.18,566,electronics,2026-09-13T03:58:56.851Z
4ed14507-43c8-41fa-89f9-a7619212b717,Product 5329,Generated product #5329,78.18,166,clothing,2026-09-13T03:58:56.851Z
7550c78a-06dd-48e1-bf1a-ea920f1c9a1e,Product 5328,Generated product #5328,79.76,685,food,2026-09-13T03:58:56.851Z
6a73efa5-2940-45f8-a3f1-59b7b5fb0f22,Product 5327,Generated product #5327,3.84,955,electronics,2026-09-13T03:58:56.851Z
cf2adf39-05df-40db-ba16-189e5e41eccf,Product 5326,Generated product #5326,56.21,111,food,2026-09-13T03:58:56.851Z
218992d2-6ab8-477a-9eb1-3c9249eb8a51,Product 5325,Generated product #5325,95.40,47,clothing,2026-09-13T03:58:56.851Z
fb814bd2-a195-45c8-9241-140501696d30,Product 5606,Generated product #5606,97.68,907,toys,2026-09-13T03:58:56.851Z
f3f78c5d-f69e-4eb0-9482-238c89026a7f,Product 5324,Generated product #5324,70.76,965,electronics,2026-09-13T03:58:56.851Z
e28d445f-2319-45b1-a423-e90588711d57,Product 5323,Generated product #5323,0.58,414,clothing,2026-09-13T03:58:56.851Z
4a1da709-cecf-458c-a7d4-d98728bed687,Product 5322,Generated product #5322,88.50,416,electronics,2026-09-13T03:58:56.851Z
4650ec06-e585-444c-9a28-c0d8a433c463,Product 5610,Generated product #5610,45.45,328,electronics,2026-09-13T03:58:56.851Z
9a2432cf-8569-423a-8f52-62ae02225c1e,Product 5321,Generated product #5321,16.17,690,food,2026-09-13T03:58:56.851Z
acd873a6-e2d6-4938-b330-eb4db0dd5e6d,Product 5320,Generated product #5320,22.65,264,food,2026-09-13T03:58:56.851Z
485daee2-50eb-4feb-817d-79066fbdd6a1,Product 5319,Generated product #5319,8.46,194,clothing,2026-09-13T03:58:56.851Z
f1cfab9e-9337-498e-816a-767980ab7b20,Product 5614,Generated product #5614,48.98,377,food,2026-09-13T03:58:56.851Z
8c099555-7ddb-4bd5-a2d7-afac8affc25a,Product 5318,Generated product #5318,27.11,679,food,2026-09-13T03:58:56.851Z
d26f092f-55f7-4315-8b14-9e102cbfe130,Product 5317,Generated product #5317,75.41,850,toys,2026-09-13T03:58:56.851Z
3f2cc49e-ebd3-411e-b9ce-7b53e0fba2c7,Product 5316,Generated product #5316,63.68,16,electronics,2026-09-13T03:58:56.851Z
fccca818-d845-4c16-afe7-9901f1e6365a,Product 5315,Generated product #5315,32.49,911,toys,2026-09-13T03:58:56.851Z
bfd94ebd-7cbf-418c-8fdc-b5e880cc2f1a,Product 5314,Generated product #5314,58.51,198,food,2026-09-13T03:58:56.851Z
11500df3-6322-433f-806a-2e713ffadafd,Product 5313,Generated product #5313,6.82,851,clothing,2026-09-13T03:58:56.851Z
aa0e76d7-f7e0-4af1-ae39-cecba51cb33c,Product 5312,Generated product #5312,62.75,130,food,2026-09-13T03:58:56.851Z
e52494e0-3da7-4362-856b-280c300308dc,Product 5622,Generated product #5622,62.13,751,toys,2026-09-13T03:58:56.851Z
06dc15bf-c1dd-4a5b-b59f-47477d986f17,Product 5311,Generated product #5311,92.79,598,clothing,2026-09-13T03:58:56.851Z
22358dbd-e3de-4d19-950c-5cfb5fa2735c,Product 5310,Generated product #5310,86.63,997,clothing,2026-09-13T03:58:56.851Z
a777fe56-875f-4357-8bd2-d16216de3062,Product 5309,Generated product #5309,38.10,270,food,2026-09-13T03:58:56.851Z
4d78ccc6-314b-47e2-af0f-01d8e4ae54b9,Product 5626,Generated product #5626,10.69,964,toys,2026-09-13T03:58:56.851Z
46000a9c-69e9-45e7-a25a-24c79854da3e,Product 5308,Generated product #5308,53.92,416,food,2026-09-13T03:58:56.851Z
3e919411-07f9-48a3-b4ec-f9e46e35dedf,Product 5307,Generated product #5307,94.37,665,clothing,2026-09-13T03:58:56.851Z
4b778cd1-fd79-4d9e-84b4-26f80d2653c7,Product 5306,Generated product #5306,55.06,770,food,2026-09-13T03:58:56.851Z
89803b01-7d34-460b-9d8f-eceabe818133,Product 5630,Generated product #5630,10.79,262,food,2026-09-13T03:58:56.851Z
6eca1f36-55e4-4ccd-bb21-f9dbef927add,Product 5305,Generated product #5305,48.83,780,electronics,2026-09-13T03:58:56.851Z
04a84e86-dae4-4f93-81fd-65b6c73811f0,Product 5304,Generated product #5304,77.95,411,toys,2026-09-13T03:58:56.851Z
12b529c4-ec0c-4709-9116-1906ee25ff38,Product 5303,Generated product #5303,90.50,613,electronics,2026-09-13T03:58:56.851Z
08c0ba95-ba87-4cfa-b579-6d035e7f6740,Product 5302,Generated product #5302,42.76,439,clothing,2026-09-13T03:58:56.851Z
1a181945-db71-4c65-b67f-200aab449efb,Product 5301,Generated product #5301,50.86,348,food,2026-09-13T03:58:56.851Z
c0173e48-adf7-45c2-9151-546871dc2c80,Product 5300,Generated product #5300,26.27,62,toys,2026-09-13T03:58:56.851Z
df08ba86-50e4-41cd-99b6-0eae035c63e6,Product 5299,Generated product #5299,86.54,393,clothing,2026-09-13T03:58:56.851Z
2e15e0f6-7d08-4acb-9a6a-f0b743601e90,Product 5298,Generated product #5298,44.89,76,food,2026-09-13T03:58:56.851Z
377280a7-057d-4e60-bf71-f407c9b41553,Product 5297,Generated product #5297,73.98,36,electronics,2026-09-13T03:58:56.851Z
632ffb6c-71b0-4853-9d46-d9d9a88b86b9,Product 5296,Generated product #5296,79.12,96,electronics,2026-09-13T03:58:56.851Z
c7447a7d-fe5b-45c4-8a82-2056449b1582,Product 5295,Generated product #5295,74.76,964,toys,2026-09-13T03:58:56.851Z
1919b346-6b6d-4090-9b38-935a86fd8236,Product 5642,Generated product #5642,27.52,996,clothing,2026-09-13T03:58:56.851Z
7ff49f3d-2c33-4bd4-95a9-b5c270d47f81,Product 5294,Generated product #5294,18.94,17,electronics,2026-09-13T03:58:56.851Z
84041dcc-edb6-4a2c-95de-fdaaf853265d,Product 5293,Generated product #5293,8.45,851,clothing,2026-09-13T03:58:56.851Z
be54fad1-ca8d-4d20-bc2b-14eb3ef1682c,Product 5292,Generated product #5292,54.32,878,toys,2026-09-13T03:58:56.851Z
d6e7ece3-bba2-4651-bb38-7b92cdb69797,Product 5646,Generated product #5646,80.44,543,food,2026-09-13T03:58:56.851Z
9fe6f593-000c-411d-96f6-294b94db62fe,Product 5291,Generated product #5291,88.76,34,food,2026-09-13T03:58:56.851Z
cee20a49-41ff-4371-b4f3-212a5c83ed11,Product 5290,Generated product #5290,81.05,786,electronics,2026-09-13T03:58:56.851Z
776ac764-ac1e-4541-9e66-c251efcfa7dc,Product 5289,Generated product #5289,36.47,584,electronics,2026-09-13T03:58:56.851Z
86b2a82a-8628-49f1-952c-a403a83e0750,Product 5288,Generated product #5288,43.78,886,clothing,2026-09-13T03:58:56.851Z
34fc5c00-40d5-46bb-a734-156931a8f183,Product 5287,Generated product #5287,17.70,28,toys,2026-09-13T03:58:56.851Z
5d0faf67-4463-4669-abba-bb058527ff95,Product 5286,Generated product #5286,9.50,727,food,2026-09-13T03:58:56.851Z
771f9f09-4dc0-42db-8ccd-809770b6d597,Product 5285,Generated product #5285,36.93,396,electronics,2026-09-13T03:58:56.851Z
84baac4f-97d8-49c8-8585-425b1a78cba7,Product 5654,Generated product #5654,12.35,197,food,2026-09-13T03:58:56.851Z
5ecc4edb-c970-4366-9579-89d7405c4f6c,Product 5284,Generated product #5284,20.17,248,toys,2026-09-13T03:58:56.851Z
9ebbe180-1d4e-490f-b5a8-a80493e1f01f,Product 5283,Generated product #5283,2.04,478,electronics,2026-09-13T03:58:56.851Z
2d87a44a-c12a-4566-97a6-7dfd9748f15b,Product 5282,Generated product #5282,33.71,933,clothing,2026-09-13T03:58:56.851Z
b7f21426-858a-4925-9799-d2b44695421c,Product 5658,Generated product #5658,76.22,779,toys,2026-09-13T03:58:56.851Z
de08bf77-a536-4806-b6a6-92b51d79351c,Product 5281,Generated product #5281,22.14,72,toys,2026-09-13T03:58:56.851Z
249223a4-4f9d-4d7f-ae0f-d24789b20283,Product 5280,Generated product #5280,92.04,355,toys,2026-09-13T03:58:56.851Z
f2df45b2-1e47-4944-a635-85854a7e9698,Product 5279,Generated product #5279,88.20,949,clothing,2026-09-13T03:58:56.851Z
4ca24353-f8cb-4b9d-9b56-8b067385763a,Product 5662,Generated product #5662,49.11,352,toys,2026-09-13T03:58:56.851Z
b00c1cba-7211-4844-9f93-f84cd48ba07d,Product 5278,Generated product #5278,83.39,645,food,2026-09-13T03:58:56.851Z
0c852814-2c6a-4263-a569-a35193c80425,Product 5277,Generated product #5277,13.40,637,food,2026-09-13T03:58:56.851Z
629c4e2b-6031-4d58-bcd3-ee3851d9200f,Product 5276,Generated product #5276,51.16,389,electronics,2026-09-13T03:58:56.851Z
357a14e4-4cb1-4bf8-ae27-ffb890a59f66,Product 5275,Generated product #5275,49.57,194,clothing,2026-09-13T03:58:56.851Z
e5e0eccd-e206-4f42-8d11-65929f7880e1,Product 5274,Generated product #5274,8.95,753,food,2026-09-13T03:58:56.851Z
d0a081e2-907e-4d06-b891-bf30e42b41c1,Product 5273,Generated product #5273,75.50,730,electronics,2026-09-13T03:58:56.851Z
2b6f6d73-2673-4dc4-b6db-4cfe91743e28,Product 5272,Generated product #5272,23.43,203,clothing,2026-09-13T03:58:56.851Z
382d2b96-f1f4-45cf-92cf-249557b5f074,Product 5670,Generated product #5670,9.29,950,toys,2026-09-13T03:58:56.851Z
da7fab75-274d-43a9-b27d-439edb9d2c3e,Product 5271,Generated product #5271,78.42,504,clothing,2026-09-13T03:58:56.851Z
9315fc29-8714-4322-945f-ab4a151e5294,Product 5270,Generated product #5270,36.81,901,electronics,2026-09-13T03:58:56.851Z
c6dc2662-29aa-43b9-94f0-32704b417b7e,Product 5269,Generated product #5269,72.90,152,toys,2026-09-13T03:58:56.851Z
b756bb51-4984-4090-8b39-b61a389fb131,Product 5674,Generated product #5674,52.71,772,electronics,2026-09-13T03:58:56.851Z
b685f10f-f24c-4ee8-b81c-cb5de0217aec,Product 5268,Generated product #5268,75.00,590,clothing,2026-09-13T03:58:56.851Z
913ece0f-8b05-4649-a8d6-3eaf43a1b8ff,Product 5267,Generated product #5267,54.83,452,food,2026-09-13T03:58:56.851Z
7a4f3339-f523-4cac-a0f8-48d31505901f,Product 5266,Generated product #5266,4.64,51,food,2026-09-13T03:58:56.851Z
b2e03098-290a-4540-a2bc-2dd0ac8e68fa,Product 5678,Generated product #5678,5.11,467,toys,2026-09-13T03:58:56.851Z
83e69a94-046d-4f66-8d21-6045fad40199,Product 5265,Generated product #5265,1.54,454,electronics,2026-09-13T03:58:56.851Z
bd452d25-1c6b-4384-960c-46d3c6f07b35,Product 5264,Generated product #5264,2.63,166,food,2026-09-13T03:58:56.851Z
5c8099e6-808a-4f04-9229-7f26f4a223f5,Product 5263,Generated product #5263,74.05,133,electronics,2026-09-13T03:58:56.851Z
172e38c3-03bd-4c21-866e-d4a3a7b88bb0,Product 5262,Generated product #5262,58.18,863,food,2026-09-13T03:58:56.851Z
74a41bb0-31e4-40b0-a322-179d7f470024,Product 5261,Generated product #5261,43.61,786,clothing,2026-09-13T03:58:56.851Z
b9ac79d7-5bc4-4b12-85da-2dd2729c6de5,Product 5260,Generated product #5260,42.17,311,toys,2026-09-13T03:58:56.851Z
b144423e-819e-4b86-9ccb-39fd2f4de5e9,Product 5259,Generated product #5259,67.84,319,toys,2026-09-13T03:58:56.851Z
3d39cb56-b580-435e-a866-89cc1a6b2dc1,Product 5686,Generated product #5686,1.71,703,electronics,2026-09-13T03:58:56.851Z
230c17f0-62a7-4fd1-895d-c01c80cf5b80,Product 5258,Generated product #5258,10.90,276,electronics,2026-09-13T03:58:56.851Z
6ecbb460-8d10-4eb6-b1dc-7524ca665c4c,Product 5257,Generated product #5257,39.87,753,toys,2026-09-13T03:58:56.851Z
616a1a5b-c1ff-4a43-bd9c-7dc3cabe508b,Product 5256,Generated product #5256,78.77,521,electronics,2026-09-13T03:58:56.851Z
aeba40c8-d5c5-4bbb-a99d-516a632bad30,Product 5690,Generated product #5690,12.42,669,electronics,2026-09-13T03:58:56.851Z
9f6bfa42-e295-4190-aa44-c541d1d7feec,Product 5255,Generated product #5255,5.87,145,electronics,2026-09-13T03:58:56.851Z
15b76b25-a16f-430e-b8f1-35e0eb21eceb,Product 5254,Generated product #5254,40.71,736,electronics,2026-09-13T03:58:56.851Z
780761d1-b2d2-4bf3-9cb9-31947ccee8c8,Product 5253,Generated product #5253,86.01,51,clothing,2026-09-13T03:58:56.851Z
8da32412-f355-4929-8ef5-045dedb16fd1,Product 5694,Generated product #5694,77.79,366,clothing,2026-09-13T03:58:56.851Z
